6.817738,9.783282,-1.214749,-4.241369,5.230046,-5.683596,-10.118162,-3.843468,0.304933,-3.983945,-6.970696,7.160391,6.354977,9.314570,-3.835891,-2.630243,-0.876396,-6.491234,-7.292078,-1.851956,5.878825,-1.046271,-9.574764,-5.148011,-2.368170,-5.350128,0.411217,-6.823409,4.803172,-8.198552,8.515470,-3.446331,0.178665,8.442318,-0.589111,-9.029125,-1.396010,1.520515,-3.348284,1.978130,7.875759,-9.698454,-5.864396,-3.162850,4.058948,3.206688,1.967829,-4.389975,8.610456,-0.651862,-0.200203,3.251896,7.035166,-0.225684,3.120172,-3.456696,-6.326754,5.910797,1.171702,6.234664,10.089005,-6.083482,-7.632433,4.012657,-1.458747,8.094519,-8.328944,3.866835,5.017780,-1.742308,4.958309,-5.744629,7.429732,6.262668,5.341759,-10.448582,8.359594,-6.938894,2.542379,-2.366103,5.443157,-2.776307,-6.893262,-7.037785,3.482474,10.166414,-0.141452,-6.998813,-6.693667,8.791487,-0.531333,-0.821375,1.698182,-0.052235,8.724321,-7.916078,-2.651044,4.605580,-9.753852,-8.482456,5.915642,-8.587629,9.244458,-2.859483,-5.339666,-2.566220,7.839307,2.029374,-5.971606,10.936311,7.179954,-9.345197,2.110299,-8.152121,-1.556714,5.056849,-9.300963,6.109758,1.097715,-1.860293,2.501238,0.664243,6.503499,7.801257,2.563288,7.173407,3.124650,-4.040427
7.011843,2.203970,0.882820,8.785745,-6.949977,-9.777693,-4.092589,-7.174207,0.539735,6.007418,9.349457,0.485697,-3.080453,-4.009395,-10.144765,9.240152,-8.471229,3.864389,2.244895,-5.657426,-6.095095,-1.573125,2.447286,-9.283747,0.100304,-6.990454,2.154567,5.345531,0.507582,3.599426,5.028207,7.563985,-6.437758,-5.590726,2.331290,6.140291,-3.145775,-6.122850,8.861547,10.318591,10.293906,-6.542155,7.637815,2.126657,3.586624,-3.078708,7.405017,-2.035443,0.418274,-2.303828,-1.355411,-0.008887,-8.681494,4.012566,-8.401536,-3.031067,6.145340,-9.149752,4.166826,-4.318388,9.386161,7.860698,-3.584682,0.710293,-3.053361,6.714677,6.170660,2.076516,5.158755,-4.607012,5.632596,9.142132,6.247513,9.697325,-1.608320,3.851191,-6.918731,4.069371,-6.510934,-3.378404,-1.207436,-7.994758,8.691633,2.326678,-7.602631,3.306423,3.049552,8.766355,4.802133,-5.015387,0.129958,-1.222789,7.899185,-1.940715,4.957452,1.590796,6.457198,-8.709372,-2.965157,0.224335,-3.997286,-2.144470,-8.051810,8.393965,-2.103451,-1.637083,-4.357171,1.963263,6.577995,-5.873684,9.718347,-9.261606,-8.884112,-2.125084,5.547836,0.023554,-5.957994,-4.365001,6.556898,-8.110648,-9.582886,-0.318399,-1.868202,-3.730472,0.955764,-7.685669,-9.018119,-6.594169
-8.407492,-4.479970,-5.258001,-0.268854,9.710398,-2.299442,9.520617,-4.534602,-0.857203,7.808967,-1.761078,-11.385739,-3.860694,5.767976,-7.724650,-8.475395,8.342372,-8.650615,3.186689,-10.187585,-5.231360,-0.705918,10.292135,6.959751,1.864436,1.872491,1.258698,7.132007,8.797580,-8.225562,-9.074583,6.359523,-5.884225,-4.076827,6.144799,10.977210,-0.993639,1.263260,-5.384763,3.424924,-4.394319,-5.014019,-10.182585,-4.975414,2.685989,-2.084258,-0.569166,-3.441030,-6.426895,5.998588,-0.322559,6.554161,2.584209,-4.136777,-1.137303,0.563758,3.014187,-0.125441,2.525671,-9.528494,2.855350,-6.186070,-5.489487,10.754023,-3.472426,3.808157,-5.528267,-4.247262,-1.532297,-6.137736,-6.669172,-4.115032,3.101006,-0.415478,-1.773838,8.970531,-3.054997,0.946660,-4.203291,-9.328350,8.834517,-7.513070,-0.751806,3.245355,-9.133580,1.425044,-4.151882,-10.684296,-2.039527,6.967115,8.840048,-8.223901,-2.340118,8.291751,-0.837260,1.311273,-7.882655,7.209918,1.277409,-10.151906,8.102984,9.335543,-7.225265,-2.394918,-1.364641,9.217015,-1.262420,-6.101917,8.792866,8.630191,-10.163491,0.897600,1.387105,9.737327,-0.238040,3.648586,5.118336,-9.108632,2.409712,0.286812,-4.437085,7.798752,8.835181,9.277460,0.325964,-8.345778,-4.669015,1.244973
-9.689958,6.203241,-0.958752,-1.590506,5.525644,-9.732694,-5.001158,9.212797,-9.828255,-8.339795,-8.354556,8.275653,3.374131,-3.286360,-3.617860,2.941836,-0.484827,6.427609,-0.395719,6.671891,6.092508,6.710571,1.902890,1.696125,9.801306,-8.994796,10.051850,-4.183794,5.799769,3.393205,-7.060564,9.544301,4.256278,-0.756644,-8.393686,8.210225,3.709034,1.333364,-6.432484,-6.147948,1.882294,5.243782,9.268284,4.778610,2.437216,-0.072928,7.353307,-1.672739,-6.545894,2.414531,-8.389990,5.656269,7.818314,-2.840815,4.133648,7.485148,5.088735,-5.167853,-2.484419,-10.139962,-6.410090,-4.100408,-9.000421,8.585002,0.229893,-4.744945,2.762359,8.434266,-1.772754,-4.641471,1.031156,-2.834111,3.852456,6.983999,-5.903741,-4.209517,-6.941784,-6.110269,5.947672,-5.137175,4.420310,6.308407,-2.190011,-3.836141,3.624170,6.438648,4.310075,-8.970716,-1.222426,-5.045292,4.068239,8.301224,6.819461,-1.535993,1.183500,-0.610569,-1.707251,-2.902509,1.480465,-9.146884,3.870682,9.584599,-1.824790,-0.254069,7.155734,1.175788,3.749454,-2.587568,-7.713373,-5.815728,-1.494143,-7.837614,3.218463,-5.900479,-5.373106,5.418254,5.645460,-1.171229,4.287589,7.535357,-10.454793,2.883858,-7.985082,6.323175,8.629855,-8.675111,7.853075,-8.247959
5.437357,-4.372027,-7.713734,-8.387566,7.525783,-9.969664,3.532721,-9.345221,-8.833897,-2.780949,6.169298,-0.344815,7.577957,-8.941793,-9.782816,3.216073,-3.285754,-9.705667,0.327790,-4.683652,4.786275,7.235010,9.603974,-4.471658,-4.611157,-5.822429,-3.765954,-5.872861,-4.248462,4.848643,9.303710,7.112024,-10.723549,8.904334,5.964428,0.428650,-8.323159,6.848185,-2.820401,-6.028723,4.002625,8.856672,-6.597919,2.892727,5.000437,3.980736,-4.108237,-2.228086,-0.929549,-2.506624,9.332391,-7.786694,-6.781849,-6.802732,-0.802201,-8.365864,-1.457440,-9.598992,-8.585815,-6.689977,-4.815025,-3.350657,-3.172550,1.714355,-6.063115,-3.774628,-10.135864,2.094944,-9.300916,2.556080,-2.289189,6.040801,0.331603,2.875367,1.623464,-5.270364,8.647599,2.765474,2.138384,8.514172,-0.416290,1.676247,3.419159,4.090962,-3.687345,-8.979494,4.334419,-4.924621,6.076333,-2.948561,7.260998,4.800222,3.190234,-1.920240,-1.099118,2.522533,-4.190785,9.347324,-3.215776,6.108335,7.774748,-7.504515,-5.074425,1.003510,-3.925890,-7.237613,6.817555,-8.071996,6.033935,-0.240755,3.584601,1.213277,-9.447047,-3.445733,-3.188211,-6.786481,-7.528119,-5.360849,6.700708,2.333448,-5.443177,8.237623,-5.008504,7.540821,-2.245471,5.032406,-2.886393,-1.215960
0.666477,-6.723836,4.082232,-6.873344,-6.343853,-9.268456,-3.830882,-6.664784,6.158101,-5.411636,0.423077,8.638135,-4.392840,1.122047,4.148982,-4.657781,9.901442,5.051900,-0.506532,4.828763,4.454576,1.353765,1.695694,7.700170,5.623029,9.323908,1.376784,-8.934806,-6.723503,0.522042,-2.723620,-3.398406,3.525767,-7.918267,-8.381134,-3.213538,2.743883,2.118660,-5.580680,-7.019472,7.923412,2.531478,5.569013,-2.698136,2.942216,6.009775,9.922682,2.255525,5.868199,3.666228,-0.755091,-5.800617,-0.946885,9.506634,-1.226190,-5.677823,-9.138408,9.186054,-0.682160,-3.421759,-2.617853,1.780600,1.974782,-0.189000,10.735966,1.592282,-1.446759,-7.637300,-7.161549,-6.708903,4.472011,8.652317,1.073332,-3.726956,-6.081433,-2.134992,-0.130475,-6.298217,-5.336966,-1.588831,4.165220,0.561107,-3.529109,-7.597778,2.808095,-0.359166,5.363178,-10.222584,4.992204,-5.170105,-4.602059,-4.114342,-3.616622,-5.681847,-10.241670,-7.009514,-0.214339,5.510718,-3.308592,-0.372126,5.071400,7.838837,-6.344400,-6.763238,-3.994602,5.284617,-0.279471,-8.941885,-9.391916,1.383228,6.455608,-7.829419,7.070199,0.068752,-3.006103,-6.450278,0.101384,5.090445,4.289684,2.135290,5.765890,9.138664,-0.145824,9.430761,-8.491626,-4.071034,4.053075,6.536524
6.392825,-3.164588,-10.008782,-6.970417,6.873128,-10.530222,2.953636,-6.784189,-9.512430,-2.232309,7.652931,0.328652,6.768079,-9.179139,-8.877638,3.701882,-4.008615,-9.788871,0.269123,-4.637472,4.265308,6.640711,9.394332,-4.161364,-5.297722,-5.438083,-2.853036,-5.220412,-4.063044,5.010856,7.126054,5.306951,-9.542191,9.191493,5.400554,2.461188,-8.144030,8.521406,-2.701060,-5.445452,3.091619,8.549546,-6.067269,2.870950,3.703168,4.482618,-4.162547,-1.616567,-0.016884,-1.510524,8.688529,-7.827857,-6.948963,-6.628658,-2.545160,-7.795943,-0.416271,-9.601752,-9.837894,-6.083963,-3.566608,-2.217152,-3.130601,1.605952,-4.640788,-3.181777,-9.311343,1.495917,-9.996083,3.019439,-2.347259,6.225469,-1.066100,2.958227,1.819426,-7.972388,9.400136,0.357794,-0.120454,8.344544,-0.433458,-0.193158,3.680258,4.150654,-2.875832,-9.965592,4.700578,-4.776207,8.096261,-2.422400,7.164717,4.271184,2.536355,-2.614291,-2.296782,1.482425,-3.073218,8.965930,-1.210204,5.547595,9.480471,-6.628334,-6.107188,3.143685,-5.221097,-7.591323,8.111416,-8.121529,5.223789,-0.495099,3.414223,2.235268,-9.390103,-3.153953,-1.327508,-8.525000,-7.886680,-6.021096,6.575433,2.888316,-4.833630,8.690311,-5.373858,7.516281,-1.245056,4.783553,-1.768673,-0.468266
0.308511,-9.142691,5.117200,-5.161692,-6.595785,-8.109220,-3.022643,-9.011829,5.970706,-6.254281,-1.529381,9.439790,-4.758156,1.085150,1.446437,-6.250495,9.647946,6.400071,-2.372426,5.517664,4.639540,1.718907,2.281305,7.360833,5.533373,8.944681,2.070827,-9.347027,-8.871680,0.268817,-3.764426,-2.811839,3.253103,-8.077036,-8.017548,-2.546886,1.314069,1.176441,-6.812851,-6.725097,8.169497,1.616561,6.901441,-2.610077,2.881960,4.439998,9.022614,3.919318,4.509187,2.810527,-2.011522,-5.594792,-0.883726,9.571989,-0.462892,-6.397150,-10.044482,7.740797,0.154305,-4.436236,-0.532479,0.265171,2.233983,1.536987,8.157896,2.945266,-0.209223,-8.006711,-6.179211,-6.681212,4.158286,9.445797,1.547048,-3.772040,-5.338708,-2.643223,-0.120974,-7.429407,-6.653974,-2.947807,3.310849,-0.039448,-3.110174,-8.663951,1.945962,-0.849663,4.492811,-9.635933,5.069573,-6.429100,-2.725284,-3.404685,-4.755922,-4.616002,-8.053443,-6.772072,-2.094967,3.746145,-1.604144,-0.896411,4.775338,8.102059,-5.626706,-5.997128,-2.686890,4.072485,-1.504319,-7.710954,-7.844797,1.501365,4.455553,-7.333646,6.988914,0.120686,-3.136944,-8.320267,1.754688,7.310859,4.026048,1.953070,8.922905,10.019445,-1.908637,9.360167,-7.445901,-4.633876,3.153593,6.306583
-7.393244,-2.660346,-5.197864,1.400041,7.973643,-4.064412,7.197934,-3.262117,-0.804182,8.595821,-1.633391,-9.697517,-5.313063,4.528019,-6.100794,-8.227906,9.113514,-8.411623,3.542203,-10.675016,-7.106330,-0.488122,9.220964,6.484171,1.946593,0.720709,1.588945,9.086018,9.389518,-9.684967,-8.993201,6.011834,-8.970959,-3.837231,8.504720,8.703490,-0.947023,2.351556,-4.394514,2.295832,-4.329140,-5.912183,-10.321528,-2.715391,0.738523,-2.633602,-2.228878,-5.258515,-6.816778,6.938008,0.608479,9.250423,-1.173439,-4.051682,-1.375635,1.089517,1.349846,-0.718682,2.453018,-9.166739,2.755813,-2.430820,-5.727612,10.227539,-4.713295,4.976839,-5.954714,-5.950648,-0.617292,-6.667591,-5.100591,-5.030912,0.884321,0.101312,-2.530120,8.929606,-2.855735,2.667755,-4.303763,-8.853755,9.168795,-8.085678,-0.835077,3.897661,-8.871331,3.860046,-5.082010,-9.449561,-2.367675,8.266362,8.697057,-7.259852,-1.930602,8.099139,-3.038664,-0.397781,-8.977052,6.682159,-0.078524,-9.079745,8.999340,10.907040,-7.710839,-2.761165,-1.278421,8.532008,-1.481023,-7.733270,8.295906,9.285702,-10.316216,-0.521153,0.417922,8.981620,-0.835959,3.695319,4.741213,-8.604246,-0.515207,-0.116709,-4.991507,7.896183,8.493528,8.137316,0.646649,-8.697489,-4.730546,0.785799
9.110966,10.367800,0.338254,-4.655990,6.388171,-4.620534,-9.001035,-1.828002,-0.734998,-3.855822,-5.369807,7.270268,6.099401,10.688450,-4.577627,-3.526657,-1.059252,-6.833140,-5.478507,-1.201693,7.858553,1.122270,-9.825640,-4.956369,-3.618887,-5.897880,0.658443,-6.812732,2.282199,-8.006365,9.475151,-1.750917,-0.771426,9.156462,2.765561,-9.568547,-1.033388,1.484619,-0.817981,1.979643,9.177149,-9.582221,-5.127643,-0.794724,4.742937,2.872018,0.789512,-5.649603,7.832279,1.214052,1.218713,3.525591,7.532985,-1.041497,3.135791,-4.448274,-5.061002,5.230875,2.375633,5.121177,9.917201,-4.764367,-6.155706,3.165804,-1.724935,8.834775,-7.599434,2.367134,5.363680,-0.097311,3.784438,-5.526464,9.371460,8.475042,4.828658,-8.775801,8.247434,-8.769827,1.793315,-2.726197,6.579278,-3.430552,-6.712257,-6.578335,4.583479,9.173881,-0.578611,-7.167958,-5.556162,10.418724,-0.633430,-0.907054,1.601817,0.331367,7.591336,-6.677044,-3.323986,3.535490,-8.982508,-7.037151,8.022393,-9.343305,8.210206,-1.936051,-5.298967,-3.947361,9.567987,4.367108,-7.987259,10.872023,6.003118,-9.433754,2.971818,-7.046570,-0.958040,5.279829,-9.173800,7.617220,-0.088276,-0.511737,-0.279530,-0.336794,8.043024,7.189878,3.684982,4.825744,3.153407,-3.864646
