7.654778218463032857e+00,1.609137786602145681e+00,3.459109778425517590e-01,7.758984384362207720e+00,-6.617060155482965556e+00,-4.910284143427006143e+00,-3.515206974614377700e+00,3.445604552625404438e+00,-4.045703522738928193e+00,2.868850636738644155e+00,-4.416892239251168917e-02,6.902571850533114173e+00,-3.256484645629377894e+00,-8.998005797233156855e+00,3.172751358455926152e+00,2.176838015586884723e+00,6.965070915644268723e+00,-1.117939892854764139e+00,-9.757118833776612377e+00,-9.550949668231128342e+00,-4.773301410094816788e-01,5.551722407840752993e+00,-5.057394865693343178e-01,-3.017916171584731799e+00,3.034707669986451251e+00,7.366510704424033662e+00,-7.887963349638473787e+00,6.667275277871908656e+00,-8.327711234669889606e+00,9.293383214205572784e+00,5.828450942010178437e+00,8.760775931094542557e+00,6.713413832044771823e+00,8.238985023819552111e+00,3.146290078711679428e+00,5.836419725667965963e+00,-1.946051660208446776e+00,-6.128472484105351725e-02,4.488384855172371957e+00,9.653343764121238735e+00,6.228569032361278346e+00,-1.414252001012037852e+00,4.929747906765078014e+00,-1.648393361661122825e+00,-4.413615091017346614e+00,6.091550179420046618e-02,6.741853611318074257e+00,3.928840712699592785e+00,2.343620074231901995e+00,-8.283680696417683009e+00
-5.694669214794256362e+00,-1.548672430758008645e+00,-4.540818660783760841e+00,3.887512659750671062e+00,-5.331968052503135880e+00,-6.703405014529164596e+00,5.492974689499401819e+00,-2.212364541807190221e+00,-9.894764905001840916e+00,-5.205089500843924633e+00,-3.314866178347215531e+00,2.145752144129325245e+00,-7.492540052073943357e+00,-3.797571087818991664e+00,3.665430667854518987e-01,-6.478774986666772762e+00,1.157488158101035225e+00,6.059907244272160654e+00,-8.330653518959362458e+00,7.211684946917213068e+00,-7.818719514872225496e+00,5.334535251247345400e+00,7.540059663993616823e+00,-1.562901755944469784e+00,-7.856754871274624463e+00,2.536684541978059926e+00,-3.533902773786321561e+00,-9.001558975613823677e+00,2.319262453395092294e+00,9.978268703567998443e-01,-2.448213031920740690e+00,-4.031483486226326463e+00,2.305028613756528344e+00,9.446317917228228112e+00,9.712089908988708942e+00,9.493303855694129822e+00,6.071300880185322768e+00,5.166297376073069714e+00,2.542047544529397740e+00,4.627969820118011057e+00,8.164665836045312375e+00,-1.189321877633680913e+00,-3.483458434150213279e+00,-8.067834304989906613e+00,3.287059684736650667e+00,8.673157482345985159e+00,-5.775681314083723095e+00,-1.629879534118517270e+00,7.086892078447498022e+00,7.262164819736685928e+00
5.781233598880042734e+00,1.768854156991611859e+00,-4.622424730693602157e+00,-5.408525278886955334e+00,-6.819163605450895282e+00,9.788223907243747135e-01,5.970814122019977077e+00,-9.077440216972405551e+00,-8.427852890154404975e+00,4.367217276254947933e+00,-1.248296836470249360e+00,3.934504726286087717e+00,-2.358434917223151572e+00,-9.983720729933986959e+00,8.275376626854409778e+00,-3.633929082859332915e+00,-5.907789838894648149e+00,-1.791688094593467895e+00,4.578872696958594446e+00,2.389311786592234199e+00,4.625759199237647223e+00,3.454173229329636996e+00,6.893683036547976428e+00,7.969634965127855963e+00,-4.587065508651551049e+00,-4.134475514377447425e+00,-5.524301245970257845e+00,-9.372944411991532832e+00,-4.839572744324105003e+00,-3.714978890899589103e+00,-2.677239403051436817e+00,6.236613898819172164e+00,5.390830918140991912e-01,-2.626719347816404593e+00,-8.385561695157399242e+00,-6.626455677548108270e+00,1.681782455161489054e-01,-1.201143790534866085e+00,2.838557250565532541e+00,7.451859860240528377e-01,-1.158180193126209900e+00,-8.987978759228550274e+00,5.357559021025377177e+00,4.951468263480578003e+00,4.131682475505968455e+00,4.644640185283282818e+00,3.097627586726797944e+00,6.801686608385065114e+00,-9.963319022731615959e+00,9.549178389344366025e-01
-8.776072941092660784e-01,7.661183002330179903e+00,-8.289167114719564466e-01,2.714821449859471159e+00,-1.547140092412337964e+00,8.938781686886994038e+00,6.723116543698715475e+00,7.571284785256516159e+00,-9.153596149212525290e+00,4.041817065149125199e+00,3.893477314466089467e-01,-1.230766806510889211e+00,-3.804524674452385291e+00,7.808242021372752362e+00,-2.554306102244334298e+00,7.545375947050857235e+00,5.666409026488514300e+00,-9.821321589387776996e+00,-1.681291495009318737e+00,3.946549933345462335e+00,-7.274160081372489373e+00,-3.089604606943751719e+00,-3.900288017469144108e+00,4.268991711402392752e+00,6.074175543133570443e+00,-8.537482123367619025e+00,-1.830086587754745864e+00,5.216061541882094588e+00,5.773768969528596529e-01,-1.361090899924491282e+00,1.058846250427720292e+00,-8.407961688356040852e+00,8.048191046461891318e+00,4.315482921823107887e+00,-7.977671934187464231e+00,-9.839669146862926041e+00,2.251396308305489313e+00,-3.593654598818714518e+00,4.655971079915218525e+00,1.628098713468233427e-01,2.174812317706628306e+00,-1.486512547333781242e+00,-7.988345615025291835e+00,-6.987098886410294085e+00,-8.681601599530541336e+00,-5.946636107819045947e+00,4.945010843732164929e+00,6.332966464207608226e+00,1.157442207986003169e+00,8.887559809080936901e+00
3.839682820657630558e+00,5.289223371594895085e+00,8.406744142976730672e+00,3.776889157072316650e+00,5.045645188678371085e+00,8.665690758850988828e+00,-7.627146808749034612e+00,3.772982697089490856e+00,9.933505558772250055e+00,-3.035879685638014358e+00,6.603391961704357271e+00,-1.556454725352629964e+00,3.641318897308014613e-01,7.394367626018475192e+00,-4.456175336363266126e-01,6.234517846109429939e+00,-3.469821510331339454e+00,-2.964945097011694841e+00,4.875946887278104214e-02,4.601938177156872811e+00,-4.616088338005093661e+00,-5.364324877364072819e+00,3.126124964384683125e+00,-6.154397064123569017e+00,-9.148785986957987504e+00,4.864405283684032355e+00,7.038359699241659939e+00,-4.662666333688294529e+00,8.990918569095175172e+00,4.032617278051180421e+00,-6.341617805111539496e+00,-3.829643287492354276e+00,2.722171659353360695e-01,-7.875817172148948941e-01,8.688974202158973981e+00,-3.839956941874049789e+00,-3.749930307576523347e+00,-2.028015997196170872e+00,-7.201833931207232808e+00,-8.742776687903702992e+00,-8.372343641093314304e+00,6.047487450484766214e+00,-5.071168440666038890e+00,5.864814333663893819e+00,-1.154710617283992491e+00,-2.467658708875917206e+00,4.261165490732935268e+00,-2.033436430149164309e+00,-1.645743928894869867e+00,8.676735025522440026e+00
-9.684961321437324244e+00,6.637723277142850264e+00,-9.241322497722778806e+00,-8.567819260670145098e+00,8.225630892997880750e+00,8.196085746511389658e+00,-7.385698577633307949e+00,8.690440964202036156e+00,7.750046376600657538e+00,3.278685420948885820e-01,2.288836275088748096e-01,4.149397695663969543e+00,7.934583856288323744e+00,-9.376049496817795870e+00,6.162427125991566612e+00,7.989108727797219700e+00,4.533383035958514995e+00,-3.329391225293325540e+00,-8.739950996612046552e+00,7.375195738161526293e-01,-8.075705194462756253e+00,8.713397039390567755e+00,-9.733910720632682256e+00,-5.172081465091853403e-01,3.471171619456450586e+00,-1.826717994924873523e+00,4.579117030694243695e+00,1.641733894233771807e+00,5.072669430120004819e+00,5.403857151533049574e+00,-7.112015098934376667e+00,6.503444974229665831e+00,-5.528668486791090686e-01,7.492035577911373423e-01,4.329097227987777075e-01,7.967702309462222132e+00,-9.049480607597576665e+00,9.976034602961561859e+00,-2.443966212398529514e+00,6.106023493271564462e+00,9.370503789189985611e+00,-6.304732711922190092e+00,4.543892043709352180e-01,8.870607373364236992e+00,-1.717874013720113169e+00,5.112958397856106174e+00,9.860048631803650210e+00,-9.625946516483681492e+00,-3.716609959244276951e+00,-6.944228667847807124e+00
7.523844435089106497e-01,-1.398244540872092045e+00,-1.047583386416972573e+00,5.359119726899310265e+00,-8.205303927945957199e+00,-3.609554617040487301e+00,7.829184610812728096e+00,-9.801576020033770931e+00,3.218418017856466307e+00,-8.047231667163089242e+00,2.605325498932337780e+00,7.089487770418820389e+00,-4.224392202668285634e+00,-2.590570543463481812e-01,5.912015921047597544e+00,-4.650012060622308319e+00,-7.105332143442582016e+00,1.766571692637640467e+00,6.625174432948263359e+00,2.505556514797451229e+00,-3.847481877520195326e+00,9.429793576207099903e+00,-5.584655422312538420e+00,-3.260837901631963298e+00,8.250050735143137359e+00,7.704076069544946392e+00,-6.894663449203397576e+00,-4.204409270611595417e+00,-4.996228993432003662e+00,-3.232418269134200273e+00,-1.246827805219883345e+00,4.573383174047478406e+00,3.543938290803819058e+00,-3.659072555477125732e+00,-1.996413263344500422e+00,-2.590896877284016853e-01,3.722855139239857891e+00,8.965088567267603281e+00,2.504317992143585414e+00,-8.840505616231656205e+00,-9.689465285735870737e+00,3.059047775044794193e+00,2.670441106445169410e+00,-3.718622437043590523e+00,5.484722987049124754e+00,6.010688044843366384e-01,-5.924240398161819243e+00,7.234065510825764989e+00,7.581243422804853083e-01,7.258664986455162449e+00
9.901643168188886790e+00,-6.922358968378532040e+00,-8.941598660562020129e+00,-1.150961273794770534e+00,1.649002928485201025e+00,-5.365249392972815556e+00,-4.601657821052547170e+00,4.477941292678750074e+00,3.821660840988352348e+00,-8.576493571279037553e+00,5.063974975006967583e+00,5.674547533387803711e+00,-8.938819546711872732e+00,-9.527478003562571018e+00,8.798407037253351604e+00,3.094422116991326632e+00,-7.302531720353711009e+00,-8.127588577610659115e+00,-6.547837146703187727e+00,2.231365002340268688e-02,-3.324208353057416687e+00,-3.432239986015959587e+00,-5.963106552518495640e+00,8.291677488333039747e+00,-3.925480837753674734e+00,-8.684282213276308227e+00,2.364490610215096211e+00,1.766640670590275519e+00,-4.899386868638551107e+00,-4.820993043901527386e+00,-1.897637774284589796e+00,-8.977995922770942272e+00,-3.065974590460900373e-01,-7.077371661476279385e+00,-3.973024150729158599e+00,-1.732336570124580533e+00,6.235517466762956929e+00,-8.263821802805519923e-01,8.020249597625220161e+00,-5.240074925539735418e+00,-7.333910334490225225e+00,4.816316629462733090e+00,-1.481350296211880746e+00,-5.963901683922623320e+00,-6.231707487151849634e+00,-4.149937188474619454e+00,-7.390474370629589451e+00,-2.140550697624432175e+00,-8.664337066936603549e+00,4.109541180728971455e+00
8.824342806154021446e+00,-2.317521607314196430e+00,-2.526989984645369169e+00,4.783383517737412660e+00,-4.452579362104751581e+00,-5.363781745638885212e+00,3.833629678909440841e+00,-8.689761666382489480e+00,7.289704256534314197e+00,8.469140325876409747e+00,7.585772559813612759e-01,6.532291546874319010e+00,-6.586559811711840240e+00,-8.886316561676865788e+00,-5.628955531661694600e+00,1.770378257808634004e+00,3.841578476966311939e+00,5.528775195349822980e+00,-1.126983786507764762e-01,1.422345658160690363e+00,-5.017705903685776292e+00,5.496058607864995338e-02,-8.841762585236738303e+00,-4.801807407480874090e+00,-6.882018875797353274e-01,7.563945180819526826e+00,2.732881315677584411e+00,-1.440156527831904398e+00,-1.142887065051965578e+00,5.105635551463105770e-01,8.917935074496025294e+00,6.869887983224604255e+00,-8.727734123521297960e-01,-3.171176214955089279e+00,-3.346396667215341125e+00,2.207347326105946195e-01,-7.482535457327781359e-01,1.387070385305783304e+00,-1.347041371525447673e+00,-5.655375919769545234e+00,4.921775366446809130e+00,8.128123233692431171e+00,-9.320638965108109630e+00,-7.508507751789612605e+00,-2.140158921115480339e+00,6.958900069155852464e+00,-4.586580321453832099e+00,-2.587107051629771171e+00,-8.599672196836076310e+00,6.601285798730877730e+00
2.924494769734451438e-01,-5.670211472030278088e+00,2.658282767416004333e+00,7.056391760900467602e+00,5.882128761852696286e+00,-7.585883997675666457e+00,-3.563730270085585516e-02,7.607632575859845758e+00,-9.435633418217895141e+00,-1.665332158150373942e+00,-6.050628782377143189e+00,5.316120016347625210e-03,7.683775797197689883e+00,8.104771987088845719e+00,-7.731150180242036818e+00,1.281499144946607771e+00,-4.916862739761420187e+00,-1.399914369629195576e+00,9.655300279175769163e-01,4.060875032754109881e+00,-1.128133419690581007e+00,6.063916129113518849e+00,-7.186749179164449330e+00,7.847850016749241320e+00,1.884150918414233544e+00,-5.155851486808906259e+00,-6.799179828977028883e+00,-7.830972879636844297e+00,4.359087054623923763e+00,-3.210872797104425302e+00,-2.557565099363296568e+00,6.084048717732436273e+00,-8.759465494992138446e+00,-6.203578683260138504e+00,-6.935332340380080396e+00,7.136550701324395618e-01,-2.276134350026848274e+00,9.044695305065783231e+00,6.753431905676468006e+00,-3.609165438059640962e+00,-2.942955052822730622e+00,-4.886504933235928938e+00,-8.001030834637729683e+00,-4.944910859966960004e+00,-1.538363221269547054e+00,-4.492904650900797492e+00,-8.633601979789791159e-01,-9.193187967007744987e+00,2.101216014954241373e+00,4.369780417886486745e+00
