2.220502,5.083902,-7.559720,-6.140511,5.546031,4.975005,0.798684,8.331760,-7.269929,5.684392,2.351879,0.245413,3.530116,-7.108169,-9.102158,-9.267317,9.928548,10.675615,4.060120,-2.647141,-5.098303,-8.648792,-1.767174,4.020580,-3.700758,3.328477,-5.881226,-7.247767,8.675306,4.502172,-3.676304,9.628102,-2.654770,-4.271786,6.538172,-1.052864,-7.766064,-2.064419,-1.610436,4.883597,-7.733722,0.439481,0.783775,5.138633,-0.125723,3.920994,10.633746,8.305313,-0.817737,5.447135,0.324555,6.980010,-0.733688,-2.003986,-4.895221,8.511124,-2.838919,4.861572,-3.433792,-6.102060,-7.740683,-4.122351,2.942824,7.465406
-1.866113,-8.746989,-5.001189,3.823049,-4.431395,-2.125399,7.820253,7.539555,3.979022,-9.622713,-7.727500,8.013491,-1.614451,-4.581852,3.738475,10.042773,6.842172,-2.811831,-5.764276,-0.753929,3.824849,-7.147048,2.161004,9.054607,-2.267942,3.332810,-5.767185,-4.540314,-6.542419,-3.691248,5.655836,-10.178032,2.725620,-3.170160,-6.752579,8.236511,-8.591648,-4.754505,8.302426,5.734224,6.109141,5.410352,-4.572495,-6.199705,-3.424283,4.093486,4.240526,-5.037912,6.894078,-3.569619,7.830307,0.459213,-1.719977,6.130111,-8.906081,-2.078285,-6.819235,3.366979,0.430993,4.858009,-5.716185,-1.884654,-6.700842,-9.566201
5.009933,-6.876526,-5.124706,6.070593,-9.364641,7.677371,0.939595,-0.749230,-1.602161,3.265494,0.052835,0.755308,8.717623,2.720739,-1.081598,-1.837347,-3.526940,5.637984,2.221095,-4.294667,-5.222400,-10.037093,-0.714241,-0.266177,5.562124,-5.387325,-6.599515,6.786954,4.399209,3.145027,7.271446,-11.052270,8.453847,6.416981,-2.970463,-2.769294,-4.177048,-7.004800,-8.336037,-9.162098,2.608163,1.257702,-1.241330,5.889309,8.939925,-6.922033,-0.647416,1.309708,-6.484051,-5.627957,-9.424779,9.463956,9.231257,6.911465,3.762752,8.764393,10.261109,5.505405,3.947695,8.209845,-1.947847,-11.855141,0.681169,-5.377643
3.095344,3.718533,-7.536749,-5.148507,5.264663,5.488477,-0.108472,7.772635,-8.031920,6.063377,-0.502440,1.700209,4.004115,-7.728483,-8.260911,-11.364141,9.452221,8.838394,4.735696,-3.439898,-5.409512,-9.473357,-2.053643,3.954497,-3.034428,4.852215,-4.334211,-6.558807,7.437554,4.690365,-2.927895,7.760370,-3.383861,-2.903122,4.597486,0.205262,-10.311396,-1.405747,-3.977158,3.262779,-9.926392,1.433901,-0.004105,3.897496,-0.684096,4.803726,9.619406,7.350524,0.969123,5.815005,0.161974,7.587280,-1.467983,-3.544390,-5.596182,7.428220,-3.444163,5.200977,-3.172824,-6.234403,-6.322520,-1.926019,0.650659,7.358414
2.645623,3.320338,-7.579134,-5.212997,5.965043,5.515084,0.829469,6.537277,-7.235040,4.756341,-0.606931,0.456500,3.244405,-8.429867,-8.573275,-10.151134,8.912100,7.806541,4.314517,-3.122858,-6.420058,-8.274798,-3.041216,4.027699,-3.435373,4.336283,-4.945442,-5.149061,9.394181,4.175599,-3.602634,8.975598,-2.397472,-4.157042,5.083140,-0.010047,-7.987656,-0.635371,-3.537563,3.393610,-8.498047,-1.449079,1.521298,4.277974,1.247314,5.164749,10.307456,8.631307,0.272745,5.911295,1.074029,7.732453,-1.236473,-3.698050,-5.333507,7.815752,-2.967381,4.375653,-2.266091,-5.360543,-8.671615,-2.213926,2.587460,7.734269
6.675165,-8.100338,-3.495437,8.106885,-7.858238,6.962302,0.171500,-2.611328,-2.684997,4.998081,1.592499,-0.003661,8.447848,2.540741,-2.794882,-1.878405,-3.144894,4.860825,1.552006,-5.389408,-5.759357,-9.820610,-1.879115,0.466448,5.659090,-2.821657,-8.378058,6.511202,3.127579,1.952115,6.633072,-9.624128,9.774800,5.625922,-3.314128,-0.520670,-6.490059,-4.952986,-7.853465,-9.716909,5.838047,2.142536,-1.102396,4.450315,7.839041,-5.841708,-0.429523,0.320266,-4.379840,-3.678995,-9.213968,9.328283,8.271753,8.063050,4.539298,5.954768,10.101630,6.246023,3.743785,9.122236,-2.735073,-9.653277,0.241373,-4.433214
2.920810,3.426659,-8.178351,-6.038228,5.629184,4.125203,0.526009,6.637637,-7.195664,6.181010,-0.399020,0.862155,3.254703,-7.000268,-8.329222,-10.333242,10.721982,8.708281,3.996708,-2.867537,-5.607864,-9.561119,-3.129483,3.449232,-3.862632,4.119053,-4.797188,-5.674844,10.407464,3.823229,-2.121345,9.620766,-3.647659,-3.656264,6.132608,0.017656,-8.695144,0.415887,-4.278761,4.379224,-9.286986,-0.343941,0.651312,4.674316,1.251542,3.265603,10.100723,7.708190,-0.064588,6.065054,1.654737,8.016398,-1.654838,-3.315207,-4.443086,6.111101,-3.193096,5.696202,-4.144344,-6.960516,-7.832866,-2.531787,3.331908,6.664720
0.129215,-8.202528,-4.314501,4.539692,-3.325371,-1.905259,8.980479,6.564647,3.713959,-10.788162,-7.445779,6.637288,-1.803383,-4.381936,4.441890,9.281237,6.420319,-2.380779,-6.740376,-0.516640,3.663151,-7.392554,3.162488,9.224109,-2.872199,2.422575,-6.649223,-4.643313,-5.606653,-4.152720,6.283713,-9.082249,4.622708,-3.665315,-9.118212,6.197421,-8.784044,-4.049338,8.913321,6.150199,7.181056,5.355656,-4.923468,-6.995156,-2.723566,3.214794,3.691585,-4.476731,6.493015,-4.118288,9.503272,-1.800389,-1.315438,4.728283,-7.588495,0.311735,-5.863886,2.922452,0.980227,5.523034,-4.287921,-1.491660,-5.250366,-10.233607
5.412465,-6.933588,-5.268296,7.503181,-8.939083,6.789530,-0.047578,-0.859249,-2.928835,5.051637,0.746789,3.015495,7.399979,1.142218,-2.477363,-1.595013,-1.782522,5.197326,2.910457,-6.452278,-6.703905,-9.645388,-0.645358,1.325240,6.839979,-4.525327,-8.755906,3.417744,3.444836,3.336384,5.673391,-7.907997,8.902094,6.250081,-2.267673,-0.712075,-7.038674,-6.801303,-9.960043,-8.367287,4.710906,1.320638,-0.591763,4.349435,7.949899,-5.173372,0.853690,0.190957,-4.067974,-3.573690,-10.217744,7.945401,9.661712,8.685228,5.939007,7.781366,8.547954,4.218952,3.512209,8.743076,-3.162257,-9.922911,0.223739,-3.709580
6.941592,-6.754079,-2.769271,7.283524,-9.271765,7.063055,1.521556,-1.958937,-2.631889,4.102237,0.146964,2.431225,9.127556,0.870086,-2.342906,-2.680824,-1.933485,5.496596,1.663864,-7.262106,-7.840695,-9.672626,-0.748203,1.638987,6.169135,-5.949078,-7.609937,6.559325,3.187613,2.158910,5.786757,-9.594461,10.263765,5.536910,-1.533217,-1.590534,-5.812873,-7.000533,-7.773528,-8.896083,3.838886,1.563960,1.533075,7.024349,9.475716,-5.617369,1.294860,1.973013,-4.971255,-3.519256,-9.127006,8.047021,9.772088,7.479917,5.154877,8.198944,8.359227,5.803155,4.677079,9.140146,-2.440674,-10.121302,-0.685120,-4.034416
