-6.204097157430876308e+00,-7.444034975494718154e+00,7.657438910963428214e+00,-5.877978758842276719e+00,2.297463916074120149e+00,-3.117427052921060593e+00,9.136298993822016712e+00,3.429141942413833632e+00,6.287142392344826192e+00,1.336989840303136390e+00,-6.728152624770766366e+00,1.392690313692718007e+00,4.237760383257068497e+00,9.779811190392479148e+00,4.301059238522901396e+00,-6.000747336418365663e+00,-4.946087815251982711e+00,8.439663769752037581e+00,-5.651290725667590387e+00,-1.714511286385009825e+00,4.639280095677181137e+00,-4.775175618031124003e+00,-5.272233816722346589e+00,-7.939925964960547589e+00,4.582756671372891333e+00,-3.897092551819872241e+00,-2.042464786230564044e+00,-5.395223025651205262e+00,-1.599409883687279432e+00,1.476684269303980557e-01,3.594237951671566123e+00,-2.602825736648206600e+00,8.661764284830258731e+00,6.562116979692873997e+00,-6.918081523484995721e+00,4.126701853669079156e-01,-6.625518182395770950e+00,-4.417943550406874920e+00,8.821001073128073244e+00,3.139203505171668240e-01,2.840182049615469495e+00,-2.694397596244559878e+00,-9.950396316726253687e+00,5.750691517078237780e+00,-2.390410918453278910e+00,9.180202317332447848e+00,-3.931066611136849076e+00,2.383627511494141871e+00,2.295741620775203273e+00,8.278958797610670217e+00,-6.392836326687538318e+00,-3.007988197057260393e+00,-5.658965237429613993e+00,-1.930647507347833525e+00,-8.096334276535081642e+00,-1.067028156073755341e+00,9.330185681169265166e+00,9.002954738554826974e-01,-5.812306390690002544e+00,-2.076411929849548699e+00,9.654562135416885127e+00,4.431140135795704538e+00,4.687709692832804365e-01,4.102038511579170432e+00
-5.218391803925710448e+00,-3.102602297815890253e+00,2.979928637849923234e+00,5.475381314177862890e+00,-8.885136837935334597e-01,5.659313807337323254e+00,-2.142337181226352527e+00,-1.919927294535586526e+00,-4.659426508046012216e+00,-9.729285293780360888e+00,8.520360896563925479e+00,-5.955178502860194456e+00,-7.032920912003328695e+00,-8.753724539185894216e+00,7.245999592855085325e+00,-5.831670896200709109e-01,-1.788284922445264158e+00,-3.196091619366918657e+00,5.795695649882247835e+00,-6.417206539636087115e+00,-3.367338283575119107e+00,-2.999469004632486779e+00,-9.201651442063846886e+00,-6.660852985162613038e+00,4.156288939649057212e+00,-6.931125883153265832e+00,-7.205812984351402939e+00,2.514705428094110573e-02,-4.588616043962856494e+00,-5.524862575262423192e+00,-3.926172508192435906e+00,2.862364126166234257e+00,-2.225892171236734107e+00,3.438990252975003159e+00,8.755341639668326792e+00,-2.750047901757275426e+00,1.395511691586898806e+00,-3.799553375171063507e+00,-2.483869466945527904e+00,-2.309773658980498467e+00,-8.825793565161777821e+00,-4.080280185934270776e-01,-8.355779421506214888e+00,5.384467659100309334e-01,-5.267033483486813772e+00,-2.340778933941960460e+00,-7.547266797433267449e+00,3.561637796342381534e+00,2.687846204552108986e+00,8.879732580948651588e+00,2.597107815867037317e+00,2.068898866518974700e+00,-6.749876562613272846e+00,7.040100211517046347e-01,7.031304238268241136e+00,-9.290644683662652170e+00,3.142883677485476923e+00,-8.927690059173031045e+00,-4.451638553676200871e+00,6.308054357949181679e+00,-4.542070117687588393e+00,7.087515413873312298e+00,4.236819512691722522e+00,-9.971373388330748710e+00
-8.191560538608470665e+00,-4.224660715093682128e+00,5.456697937339011872e+00,7.196716854529160656e+00,-8.157811260459412850e+00,-8.290847075924860476e+00,-1.854986245805402945e+00,-9.138806223736857248e-01,1.776237377347351654e+00,-2.054067534514294024e+00,7.820960655798185002e+00,-3.089132640288577036e+00,9.195701880329949063e+00,-1.334724706617851808e+00,4.507651098605903073e+00,-3.804579761323876319e+00,-1.421690621584019709e+00,8.049981317926633295e+00,7.938576992784543762e+00,-1.440018348580933250e+00,5.314535937519924147e+00,9.508745961667695923e+00,1.562226385317595501e+00,-4.945992964883734189e+00,-5.158761179568047694e+00,6.092308054126036154e+00,2.919416896756711566e+00,-6.408738029128640434e+00,9.798048308353099145e+00,-6.106930288187903955e+00,6.363485909694965414e+00,-7.868680163648569703e+00,-4.975117766979481715e+00,9.845765511000191594e+00,7.203088738623289800e+00,1.538018633774784760e+00,-7.156562772753995993e+00,2.151341412230365790e+00,9.924374759332632578e+00,-7.019939809692308685e+00,4.564627856285001783e+00,-1.705707434310092196e+00,1.775216379158699453e-01,-8.354804743101221121e+00,1.899434301272634684e+00,-8.058421576986312118e-01,3.356243249826970754e+00,8.031895730466711569e+00,-3.911099915048565911e+00,-8.898688748720701369e+00,-3.289947988705717030e+00,6.948277540723331924e+00,1.977978142340182544e+00,2.581905610532116313e+00,8.899117476942798532e+00,1.141424429727512901e+00,3.089990137775755485e+00,8.001464040552804136e+00,3.242587655148517101e+00,4.637421069986139344e+00,-8.102943275270895640e+00,-2.842374051822988967e+00,4.617899666655285174e+00,-3.018526763112658884e+00
-1.015868935421000430e+00,-9.173327363250818323e+00,-3.961157173752365424e+00,5.096164006902188959e+00,-4.372929690183973150e+00,-2.595095825475739915e+00,8.688359005739137331e+00,7.446501200328285108e+00,4.057063758522973629e+00,-9.396780412400708826e+00,-7.861176966033632141e+00,6.681436767488740713e+00,-2.446461065959779191e+00,-3.933506826318236449e+00,3.981799582340935117e+00,9.347064016793677155e+00,6.462873629805748976e+00,-2.364519464060295562e+00,-4.994591550469724694e+00,7.564941950958150585e-01,3.908390644677233183e+00,-7.281179063693564046e+00,1.997886833717185340e+00,8.023419401684947161e+00,-2.199537833146523624e+00,3.136924905524869800e+00,-6.102140835465408308e+00,-4.595521947614489733e+00,-6.061084903291109605e+00,-3.710268599967275094e+00,6.216901931642915713e+00,-8.661884987317677087e+00,3.110653718927821387e+00,-3.478994234188244050e+00,-7.951169861015512375e+00,8.397027370822637948e+00,-8.800862357242147382e+00,-5.147561724404114969e+00,8.817603378285078009e+00,5.323970659952744100e+00,6.705923342554616084e+00,4.848487990189118690e+00,-4.999407401572611320e+00,-6.854005370146188270e+00,-4.031980523572533670e+00,4.036166666184506369e+00,3.996021622622233593e+00,-3.976020873226953078e+00,6.938583756600465335e+00,-4.442050932234177907e+00,8.314218177082462802e+00,-6.255948352269911084e-01,-1.966780512276342208e+00,5.845219207703895137e+00,-8.301310883228509852e+00,-6.697638081592156567e-01,-6.480063955605976922e+00,4.354922404327382424e+00,3.370097909161167138e-01,6.233004339215078460e+00,-5.257701652781817003e+00,-1.820053760561483713e+00,-6.659878428560242369e+00,-9.835699634384846846e+00
2.762075192201878693e+00,4.570341773786804396e+00,-7.443886325262132786e+00,-5.776370883986912119e+00,5.045588366375824307e+00,4.852027029579733863e+00,6.225572447802374398e-01,7.652548584997656889e+00,-7.441951191233597385e+00,5.796232837120454562e+00,-5.544171335578429449e-01,9.900060927507343678e-01,2.917043629953168349e+00,-8.056130723447198605e+00,-8.784947927903985487e+00,-9.862090446860920068e+00,9.656409959654052244e+00,9.087251235347885370e+00,4.073174134174893268e+00,-2.593958868916343974e+00,-5.595388179526540995e+00,-8.552764358400398947e+00,-2.620726704349043423e+00,4.003262590016268163e+00,-3.795649155037170708e+00,3.753016459380020819e+00,-5.381377006029948618e+00,-6.284375432231962932e+00,9.131753225686399134e+00,5.106290810636437527e+00,-3.587528565172419803e+00,9.501382042400315697e+00,-3.692714765642852726e+00,-3.149983740113613706e+00,5.389155386992282359e+00,-2.920797877727352443e-01,-8.698054683433193546e+00,-4.480869837476966211e-01,-3.313915523341766090e+00,4.090756240162784607e+00,-9.597797002244837117e+00,5.057117678159528396e-03,1.142847794331196098e+00,4.317502782844563569e+00,1.517873781945606737e-01,4.186538837787342260e+00,9.993398974977928617e+00,7.938680648197674827e+00,7.841709662004525683e-02,5.569872301971678041e+00,3.078517638004711898e-01,7.045173282201943721e+00,-5.023681172500609193e-01,-3.612850401972762526e+00,-4.980652519041188775e+00,7.363342409899168217e+00,-2.285287670872476085e+00,5.211749958345157197e+00,-2.953687780803742058e+00,-5.889627339308669107e+00,-7.637143212145931059e+00,-3.236207191852217946e+00,2.469061796824023602e+00,6.913774589915682611e+00
1.040746938040104652e-01,-8.804474000155000368e-01,-2.625684750279151380e+00,-7.309591870317624362e+00,-4.678786104535759272e+00,3.483894715743367954e+00,-6.638751934986650838e-01,3.675318038072383331e+00,-4.986388418882121698e-01,1.389514499530619673e-03,-5.967958219395514519e+00,-4.302569264497712709e+00,4.323335162646507968e+00,7.531280460205000082e+00,3.892815197777355962e+00,4.141954334286241490e+00,7.882316302505504524e+00,-4.520374914483960005e+00,-8.435440702227188225e+00,-7.844736072352169742e-01,9.213895431839670636e+00,-2.806493869524122609e+00,-9.762181887859336271e+00,6.539954343050489172e-01,4.000950524321851276e-01,8.841942315836881505e+00,-9.194426334129365941e+00,1.781459056005619601e+00,-6.887138559384345271e+00,-5.033404437329775938e+00,4.749602847825507013e-01,-6.277427412766229509e+00,-1.178766782423039672e+00,-2.995784924376360792e+00,1.470779815662799805e+00,-4.501964602734651599e+00,2.939207610152665850e+00,7.708687757962408682e+00,1.716457607214582737e+00,5.354195846466847541e+00,8.266373433189787789e+00,-5.485609236162421354e+00,3.142889410934262884e+00,-9.128433886112500062e+00,-7.798004306735970559e+00,-5.536503000163195409e+00,-7.976983946785836110e+00,-1.870583609800826608e+00,1.523237784630831371e+00,1.538285742496110942e+00,-5.827898585723872316e+00,3.860750649421953895e+00,-4.290563198832540337e+00,-1.645196856924320272e+00,-2.461557145307247119e+00,-1.132315707011157357e+00,4.520606784488730767e+00,8.955962274311168869e+00,1.601304705114433347e+00,-6.033400662475603582e+00,1.903313289203222070e+00,-8.157748947898046055e+00,-6.221097314343091433e+00,-6.810301687400086124e+00
-4.406170441268000282e+00,-6.817543105681361126e+00,5.055370650562069912e+00,8.971757539955032001e+00,7.875220392600269292e+00,-5.083060392166203201e-01,3.696355459798276399e+00,6.579828959099497609e+00,2.639166768512543726e+00,-1.876587663635930880e+00,5.041937936961121025e+00,8.178191559358467089e+00,8.211182954467769690e+00,-3.935020262371105026e+00,3.216419012168714175e-01,2.451993897636377540e+00,4.474160423699142797e-01,-9.834896857075509757e+00,7.513514484931711479e-01,9.215335235449018114e+00,9.637598302155577557e+00,7.284970444442478765e+00,-7.556284929250589144e+00,7.870139297110924304e+00,-3.828795652257939608e+00,-7.707325581591753405e+00,-7.245936769392280041e+00,-7.034102082019410673e+00,2.633108503538180045e+00,6.653552734986394768e+00,-2.392230142247047553e+00,4.881005300720708817e-02,-6.331696186975226404e+00,9.099181375144318906e+00,7.098587523049847192e+00,2.811169230292788868e+00,-6.173875888965643099e+00,-3.145671885625407782e+00,9.131399354467482965e+00,7.569717052534588930e+00,4.127890738571675655e-01,-6.133911532891069385e+00,9.702715663294092963e+00,4.871817582556685622e+00,9.179691688849043629e+00,6.428962914071398416e+00,-2.074031129104092486e+00,9.883751014006893598e+00,6.495258710609519426e+00,-6.392221423896331522e+00,-4.112951480892084177e+00,4.942889596822334752e+00,3.772374554821261938e+00,3.745777335347773018e+00,-9.673771952555895837e+00,3.021632435937213756e+00,-3.730877092090409519e+00,-2.404316774243611121e-01,2.248176226958694457e+00,1.281183231401046285e+00,-3.790069134288058805e+00,-7.254665686224173626e+00,1.005304478369623666e+00,6.479632283171255835e+00
3.299842556350094824e+00,-1.171588317077054242e+00,-4.825252746516364155e+00,-5.258093687338556421e+00,4.062919649176318870e+00,5.490875854530116840e+00,-9.538274366050256248e+00,-5.197122693671643034e+00,-2.656886391736989594e+00,5.874666719200003939e+00,-7.101149544640144029e+00,-4.450525315124290060e+00,9.304415062121119462e+00,7.341089258613369140e-01,3.028255729237175231e+00,-1.855009593788183864e+00,-9.639793798053680973e+00,2.526492522763847504e+00,7.623746655064827848e+00,4.156167468367911511e+00,-9.912738032876477590e+00,-2.111347455218299807e+00,7.583807693270607331e+00,8.226955563649347880e+00,-7.490252193589654439e+00,2.164913297444163831e+00,-3.775740232436886501e+00,-4.247393769991145263e+00,3.724456887170097374e+00,-2.994288949591710214e+00,7.956588762284845018e+00,2.306154114458298210e+00,-6.612545009704621890e+00,-5.228284099281044206e-01,-4.862213755864313036e+00,8.977034501411097267e+00,2.494779475994285178e+00,-7.367457599126430168e+00,-7.455935457651216680e+00,1.489614700931253921e+00,-1.331303501357561814e+00,7.976613382685521003e+00,7.081258192336949975e+00,-7.566247039903071681e+00,-3.249982883977493131e+00,-4.702535882434817793e+00,1.460166032300609373e+00,1.588285049269602567e+00,-1.984556891515758537e-01,3.048538237871767365e+00,-6.921259423030916125e+00,8.095691412160419986e+00,-5.361589157382713466e+00,5.822326379336061564e+00,-8.310465489515156179e+00,6.832565524980793725e+00,7.500938963888003741e+00,-9.879788109790869299e+00,4.271832892581137742e-01,-8.664298264457535481e+00,-9.424367139989310971e+00,7.441097597311312484e-01,-1.871086179030957197e+00,-9.290991215685489024e+00
5.775450918587946347e+00,-7.521529272446752401e+00,-4.312132174856908584e+00,7.466027265322590978e+00,-9.222993492534392601e+00,7.108787021325085220e+00,8.216115830201893289e-01,-1.764543240997182849e+00,-2.593763979210361725e+00,4.106514491075412110e+00,1.037212586200675801e+00,1.339555209627341981e+00,7.796448956587397561e+00,2.158243018726096807e+00,-3.183487754573417483e+00,-1.943637185640396225e+00,-2.426385812363774264e+00,5.445748978601139711e+00,2.026329714783848601e+00,-6.118303588399904847e+00,-6.945287607559085252e+00,-9.611030511645008545e+00,-8.646579234710394246e-01,9.176433549290159419e-01,5.210134868224683302e+00,-4.551654987146436682e+00,-7.979198057452179249e+00,5.903329172034329275e+00,3.387282639989146915e+00,2.301416160702602909e+00,6.606770293426656337e+00,-8.964874909181023810e+00,9.010386868431513818e+00,5.515252207474453883e+00,-2.327831917352551905e+00,-1.295817594021958286e+00,-5.905551948723070765e+00,-6.955426549913948264e+00,-8.038443095943684114e+00,-8.745628206973501406e+00,4.409901590680352257e+00,1.129889652517997334e+00,-1.567313161450094583e-01,5.394934490293250562e+00,9.178827081506607755e+00,-5.746084629166419155e+00,-2.646821787299575846e-01,7.735448253683401276e-01,-5.100859629313674759e+00,-4.033311054467228374e+00,-8.879161958702802337e+00,8.318620178092341888e+00,8.290084456633092458e+00,7.681513523517768505e+00,4.787720838635102893e+00,7.461637532095842573e+00,8.764125975398616930e+00,5.421951871232256082e+00,3.966066934403052358e+00,8.777395280952607237e+00,-2.529215174333652172e+00,-9.953477506278849418e+00,-2.375855487725413440e-01,-3.862656744088481808e+00
3.539334497058783668e+00,-4.658621267352991424e+00,3.749579540936258226e+00,-7.443504972049746371e+00,-9.716599559607885794e-01,-7.591644497973584649e+00,9.332284664743152547e+00,-4.835201385073477631e+00,1.841720795828765134e+00,3.533611588175304519e+00,-3.549797985194018679e-01,1.151644436763065826e+00,-1.947468092692588471e+00,-9.531334921642864444e+00,-7.469882265581215819e+00,2.989249511572911189e+00,-5.360900515556936696e+00,9.363634099583354242e+00,-4.203743714985153090e+00,-4.061437711666235906e+00,5.299003244502779708e+00,7.148691582549620449e+00,-3.437359638463151512e+00,-1.927875721356407723e+00,9.526252531467051199e+00,6.385018805774965500e+00,3.394228186636167877e+00,6.523967233127169862e+00,-5.635957758651848337e-01,-9.202795805255279404e+00,-2.775911542545969724e+00,-4.572527694040784851e+00,7.771427876411564739e+00,-5.106784158444228616e+00,-5.542797536300883010e+00,6.454136206643561025e+00,-3.457862687580071537e+00,5.978393087820366603e+00,-4.796151402602106373e+00,-4.317333016909552512e+00,2.789736097648935598e+00,-2.644542185394824330e+00,-2.376534562405510087e+00,-4.391616658489068570e+00,-2.160975584021709750e+00,-1.419735288971201825e+00,-2.581011862865720374e+00,-5.726839407471803867e+00,2.146634804024538212e+00,1.644827089241546858e+00,5.342534966779739491e+00,1.221804609863212931e-01,6.375904852561177449e+00,-5.045609858699187100e+00,-4.360043795714463322e+00,-5.432542803093816097e+00,3.140807242442189562e-01,-1.469989278693635271e-01,-7.860232558001856162e+00,9.256034496847934889e+00,9.266605785419489649e+00,-2.625966332836751072e+00,1.091513584019029537e+00,-2.957036973641118394e+00
