6.464975810994452843e+00,-5.705958349249109496e+00,-4.608979486702196482e+00,7.597899136417932908e+00,6.031752364192083604e+00,-7.424149249161029473e+00,6.831812780189132184e+00,-7.464346897708988848e-01,-6.122642275356431796e+00,5.801094006448707319e+00,2.923877626059891099e+00,-5.095198140840677681e+00,-1.120527068431728779e+00,-9.200894502407150455e+00,-4.624824518511417182e+00,9.460019451082796849e+00,-7.816125397587770252e+00,-9.176332728067277955e+00,3.684789798079508572e+00,5.825424294859804064e+00,9.004454269928171328e+00,-7.944873397189937236e+00,6.268667933626726807e+00,4.931450934811056896e+00,8.672345541861496088e+00,-3.991735383699122508e+00,-4.422926157481914089e+00,4.301842215917506707e+00,-5.422229081827545372e+00,1.413140925892912847e+00,-4.241582059261461701e+00,-4.660180070576577904e+00
-7.338666492285941700e+00,2.227468243315682273e+00,-5.866410302956028389e+00,-1.513627467335098231e+00,-1.484603656641144909e+00,1.782783713287372507e-02,-2.303104639820839239e+00,-9.823975196482896521e+00,-2.483100684043517248e+00,-9.211188474478522181e-01,3.252312697468617841e-02,9.218390428155810667e+00,-3.688995276197455375e+00,-1.535922077373468753e+00,-3.229403307995866612e+00,9.897891483042872807e+00,6.886890514848651890e+00,-3.987474930584761879e+00,7.983062957520232317e+00,4.504760052306636453e+00,-5.985504247071389727e+00,-4.464367781974556415e+00,-2.421279540356044535e+00,2.825748321930346307e+00,-2.146855609078810900e+00,-9.870556352465518657e+00,-5.739031629820630087e-01,-7.678265453019190723e+00,-4.359068837120913642e+00,-7.458921557194031493e-02,-9.818990579543950048e+00,-2.256536639258364119e+00
-1.990880125727706229e+00,-1.660781707632054349e+00,-4.678988939137482816e+00,2.225860468995772834e-01,1.404959407611499955e+00,-4.618404825455484364e+00,5.220789965480934214e+00,-6.357615570879218581e+00,-9.000967184987793246e+00,6.785045016133263829e+00,5.394814906868210969e+00,6.678624810140849632e-01,-5.216795228551262653e+00,-5.947716981773050193e+00,7.277242478070480303e+00,1.948051191617457434e+00,-2.026040558395765245e+00,-8.261430086470234357e+00,-5.159542718853831644e+00,4.685797675520770866e+00,9.054329072365952413e+00,-4.388419024944609781e+00,-8.151782549635839814e+00,-3.254845102274151358e+00,7.918272138446766917e-01,1.612741770654169571e+00,-5.239021866822300311e+00,7.273564736060933456e-02,7.920793825866173421e+00,-1.702583861066599979e-01,4.814919998445340354e+00,4.408944030427932148e+00
-5.147707392545912697e+00,9.948752953443197100e+00,-8.961856811562682879e+00,9.157757135142901461e+00,3.562868785743098954e+00,7.891511659948164947e-01,9.462022296951730027e+00,-3.959183508548802521e+00,-5.467449415999476869e+00,7.908850693476132676e-02,9.848950235061376901e+00,-8.567871804557526616e+00,6.646524649729911971e+00,-5.859289829726000320e+00,6.034458108034904456e+00,-2.048772028897964503e+00,9.785097811172288829e+00,1.128358455613643230e+00,5.317415011874498276e+00,6.053447981499257224e+00,-5.299535235095394370e+00,-3.620556130559398511e+00,-1.998958162419759432e+00,-1.470288984471677551e+00,-3.503178350240454542e+00,-4.491515045378971394e+00,-6.916270709324918720e+00,6.330936520780323207e+00,-2.623655552656418699e+00,-1.153423101840395759e+00,2.997805081744505884e+00,-8.757404290218710585e+00
-8.640676932428185353e+00,-4.343233496369918178e+00,8.976841245122788138e+00,9.446695187067458477e+00,-9.038507201874795172e+00,1.148124395694505750e+00,9.455178375748751307e+00,8.719527556836506932e+00,4.609828408787270959e+00,-9.928413174005060071e+00,6.320097465467831910e+00,9.587620631944787419e+00,-4.240594290472960992e+00,-5.807493267500387191e+00,4.474663888992358451e+00,7.048319033666842870e+00,4.711561858225703503e-01,-6.481519081865170229e+00,-4.310757895882517232e+00,-9.092828908219896533e+00,9.889964373681625176e+00,-2.131468633971258519e+00,7.326637667055546643e-01,3.830301564056771468e+00,-3.948839673049651111e+00,-9.733380060898216612e+00,8.005420581595263485e+00,2.645371134864983986e+00,-2.100566204611993726e+00,1.710254884655256546e+00,-7.519904903643652716e+00,6.016966005815554297e+00
2.805618056338294863e+00,2.653360437876948197e+00,-8.162631334430432872e+00,3.038911009524053242e+00,6.282704087261649306e+00,6.128521503686677363e+00,-8.178312508927859881e+00,-3.937425079268336958e+00,-9.526142127069439525e+00,-4.152200515519868240e+00,3.521460873853543561e+00,5.714919617624936166e-02,-3.406905737567164749e+00,-7.454435714151781411e+00,2.316255056549723079e+00,8.936075426132713773e+00,-4.293906716477065011e+00,-5.215787247377415170e+00,-9.514975274840072217e+00,-4.374130475041139832e+00,9.973265582866240209e+00,8.025834516517058148e+00,-5.200416379409899648e+00,6.932669944749932256e+00,-9.844867225985382220e+00,-2.390079094106301483e+00,6.538763615435620125e+00,6.923527657829701809e+00,8.806684890867710891e-01,5.736794484919032655e+00,-2.770697727584074954e-01,-8.140589375587008902e+00
-7.924002131793517201e+00,-7.528745085061494535e+00,-8.348190326286395901e+00,-9.986421625518007161e+00,-1.773156859162238419e+00,4.141298665324452344e+00,-9.591401179093521634e+00,5.391134115242120828e+00,-2.763107880755255152e+00,3.995757850955961032e+00,-4.223837484723969027e-01,-7.788582152954672821e+00,-5.832907544508801223e+00,-8.898866526978624236e+00,6.184690540304480066e+00,-9.174963776748040090e+00,2.517067037268571283e+00,5.042508395247535802e+00,-5.175276355578843912e+00,8.560769492393550451e+00,1.353198878582134057e+00,3.204566616602129159e+00,-9.125317932154203504e+00,7.876178721001537042e+00,-8.060514788440432454e+00,2.846502444475103033e-01,7.893337310398653273e+00,-4.952852389342861095e+00,7.128697386282599524e+00,5.417863512753889665e+00,1.491726530544188023e+00,4.099500119428277856e+00
-8.447013527025379886e+00,6.771212936415768269e+00,-2.099557034574530689e+00,7.312663056645753556e+00,2.932053238674246387e+00,9.262727599548682633e+00,-9.326438740249475501e+00,2.467467764306102040e+00,-1.368768374666029075e+00,7.319090244282641322e+00,-5.901801032278446435e+00,-4.275706869841091162e+00,-8.780930652983709450e-01,-3.012807261031333894e+00,8.228243695289524595e+00,-1.870541672615658513e+00,4.090223918415098581e+00,6.976528618190137365e+00,-6.752302639076066981e+00,-9.307539005197490667e+00,-8.591124974993142871e-01,-4.361597083659498608e+00,7.562643714632287129e+00,-8.622985112922362916e+00,-6.763502779527796882e+00,3.255429153864284331e-01,-3.432897091089436969e+00,2.205532713695619762e+00,-5.626601485687037218e+00,-4.873301029407743457e+00,8.165209162157122336e+00,6.476736593342849346e+00
5.096923371568154337e+00,9.971233116075548963e+00,-5.291099506515514861e+00,3.031687593093003841e+00,9.921543910137621936e+00,-6.735599296848273632e+00,-5.432672249094578909e+00,2.109758746952978825e+00,-4.285917687907518925e+00,-9.097083079906427727e+00,8.088361759967867215e+00,7.036037352606452799e+00,7.100740376737547876e+00,5.320300718971164855e+00,5.321232044200881361e+00,7.681419817940273731e-01,1.898300127774206203e+00,-3.892320490665490240e+00,6.283830785767094085e+00,-2.383914077484600824e+00,1.333657968301514174e+00,-5.904519505542653590e+00,8.609769277516953423e+00,-5.384414204271433135e+00,-1.753164458925605018e+00,7.907499918984516540e+00,7.542531601374271588e-01,-8.988798430142379559e+00,-4.661236355184234625e+00,6.821794651261942732e+00,-1.796553261825550862e+00,-6.598679260789479528e+00
1.956534314126315621e+00,9.387321371897439093e-01,6.661582230158025197e+00,-1.012131273645834995e+00,5.314818972195071822e+00,-4.508717609387247194e-02,2.895803389544937545e-02,-1.758235153633066261e+00,-9.171798956229796573e+00,9.533853984330043829e+00,6.410429921465201630e+00,-7.146910811616908887e+00,-7.432071145677117130e+00,-5.869704431772843733e+00,-3.302175095026990803e+00,-2.698236898848868748e+00,-5.347789571025110433e+00,-5.835369259748000026e+00,-7.034105322031010132e+00,1.026660932813907579e+00,2.157042232713862973e+00,-9.061870287428405391e+00,-1.670847841347553597e+00,-2.197603902591080960e+00,4.131699366675498197e+00,-5.503669457386060060e+00,-9.540692039145799441e+00,-6.579447241950231451e+00,2.602312990516221447e+00,4.808295726967244832e+00,-2.438666491181679774e+00,-6.462168306186795164e+00
